Year,LocationDesc,Category,Topic,Age_18-24,Age_20-24,Age_25-44,Age_35+,Age_45-64,Age_65+,Age_75+,Gender_Female,Gender_Male,Overall_Overall,Race_Hispanic,Race_Non-Hispanic Asian,Race_Non-Hispanic Black,Race_Non-Hispanic White,Race_Other
2012,Idaho,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.2,3.1,12.1,15.1,2.5,4.8,3.6,,,,3.7,
2012,Idaho,Cardiovascular Diseases,Coronary Heart Disease,,,,5.2,3.7,11.4,14.2,2.6,4.6,3.6,,,,3.9,
2012,Idaho,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.5,10.2,6.8,22.5,27.8,6.0,8.7,7.3,,,,7.5,
2012,Idaho,Cardiovascular Diseases,Stroke,,,,3.5,2.3,8.1,11.3,2.8,2.6,2.7,,,,2.7,
2012,Idaho,Risk Factors,Diabetes,,,3.0,11.8,11.1,19.4,18.9,7.7,9.0,8.3,,,,8.5,
2012,Idaho,Risk Factors,Obesity,,34.3,31.049999999999997,30.15,30.6,28.65,30.0,33.7,27.9,30.75,29.1,,,30.65,35.55
2012,Idaho,Risk Factors,Physical Inactivity,90.3,,82.1,77.5,77.7,71.6,67.4,79.5,80.2,79.9,75.0,,,80.4,68.6
2012,Idaho,Risk Factors,Smoking,21.0,,20.1,14.0,14.5,8.8,6.2,16.7,16.0,16.3,15.6,,,15.8,34.0
2012,Illinois,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.9,4.4,12.4,14.4,2.9,5.7,4.3,,,,4.9,
2012,Illinois,Cardiovascular Diseases,Coronary Heart Disease,,,,6.1,4.9,13.8,16.5,2.9,5.7,4.3,,,3.8,5.2,
2012,Illinois,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.5,10.9,8.2,23.1,26.7,6.2,9.6,7.8,,,7.7,9.2,
2012,Illinois,Cardiovascular Diseases,Stroke,,,,3.6,2.3,7.9,9.3,2.4,2.9,2.7,,,2.7,3.1,
2012,Illinois,Risk Factors,Diabetes,,,4.1,13.1,12.4,20.8,19.6,8.6,10.3,9.4,9.2,,10.1,9.3,
2012,Illinois,Risk Factors,Obesity,,33.05,30.85,30.5,30.9,29.299999999999997,28.75,33.599999999999994,27.8,30.75,29.799999999999997,64.3,35.7,29.65,33.3
2012,Illinois,Risk Factors,Physical Inactivity,84.9,,82.4,76.1,76.6,68.0,62.3,76.7,79.8,78.2,79.4,85.9,71.1,79.2,74.5
2012,Illinois,Risk Factors,Smoking,15.4,,24.4,17.4,19.5,7.7,2.9,16.2,21.1,18.6,14.5,,22.4,18.8,
2012,Indiana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,6.8,5.7,13.8,17.3,3.5,6.4,4.9,,,4.1,5.1,
2012,Indiana,Cardiovascular Diseases,Coronary Heart Disease,,,,7.5,6.9,14.4,19.6,4.6,6.2,5.4,,,5.4,5.6,
2012,Indiana,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.6,13.1,11.3,25.3,31.4,8.6,10.7,9.6,,,10.7,9.7,
2012,Indiana,Cardiovascular Diseases,Stroke,,,1.0,4.6,3.7,9.4,10.5,3.3,3.4,3.4,,,4.3,3.2,
2012,Indiana,Risk Factors,Diabetes,,,4.0,14.8,15.0,22.8,21.6,10.7,11.2,10.9,10.0,,13.4,10.7,
2012,Indiana,Risk Factors,Obesity,,37.15,31.8,30.5,31.75,28.75,28.150000000000002,34.55,28.799999999999997,31.700000000000003,31.05,58.4,34.65,31.4,34.05
2012,Indiana,Risk Factors,Physical Inactivity,83.7,,78.2,71.1,71.7,64.4,57.8,72.6,75.8,74.2,66.4,80.1,69.8,75.3,74.1
2012,Indiana,Risk Factors,Smoking,26.1,,28.9,22.1,26.2,9.9,5.9,21.7,26.6,24.1,18.6,,29.7,23.8,37.0
2012,Iowa,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,7.0,5.1,14.2,17.2,3.5,6.4,5.0,,,,5.1,
2012,Iowa,Cardiovascular Diseases,Coronary Heart Disease,,,,6.2,4.9,12.6,13.6,3.3,5.7,4.5,,,,4.6,
2012,Iowa,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.3,12.1,9.0,24.4,28.5,6.8,10.6,8.6,,,,8.9,
2012,Iowa,Cardiovascular Diseases,Stroke,,,,4.2,2.7,9.3,11.0,2.6,3.4,3.0,,,,3.2,
2012,Iowa,Risk Factors,Diabetes,,,3.8,12.9,11.9,20.2,18.7,9.0,10.4,9.7,7.7,,16.1,9.6,
2012,Iowa,Risk Factors,Obesity,,37.05,32.35,30.45,31.35,28.9,29.450000000000003,34.55,28.85,31.65,35.6,54.8,36.7,31.4,45.7
2012,Iowa,Risk Factors,Physical Inactivity,89.5,,80.5,73.4,74.9,67.1,61.4,77.0,77.1,77.1,68.4,81.0,64.0,77.8,71.4
2012,Iowa,Risk Factors,Smoking,17.4,,23.5,17.3,19.5,8.5,4.1,16.6,19.9,18.2,17.0,,27.7,18.1,38.7
2012,Kansas,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,6.3,5.2,12.4,15.0,2.9,6.0,4.4,,,5.0,4.7,
2012,Kansas,Cardiovascular Diseases,Coronary Heart Disease,,,0.9,6.4,4.7,13.9,15.9,3.6,5.5,4.5,,,4.1,5.0,
2012,Kansas,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.5,11.9,9.2,24.3,29.2,7.1,10.1,8.5,4.4,,8.1,9.2,9.9
2012,Kansas,Cardiovascular Diseases,Stroke,,,1.1,4.0,3.0,8.3,10.4,2.8,3.1,2.9,,,2.7,3.1,
2012,Kansas,Risk Factors,Diabetes,,,3.6,12.8,12.2,20.4,19.9,9.1,9.8,9.5,8.9,,13.9,9.3,9.5
2012,Kansas,Risk Factors,Obesity,,32.7,31.55,30.4,30.5,29.5,29.35,33.7,28.15,30.9,28.55,41.3,31.25,31.15,30.7
2012,Kansas,Risk Factors,Physical Inactivity,86.3,,78.8,74.8,76.0,69.5,67.0,75.1,79.3,77.2,64.3,80.4,75.4,78.8,69.7
2012,Kansas,Risk Factors,Smoking,22.6,,23.8,16.6,19.7,8.8,4.4,17.8,21.2,19.5,10.8,,22.0,20.0,36.6
2012,Kentucky,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,2.3,9.2,8.1,15.8,16.8,4.9,8.4,6.6,,,6.2,6.4,
2012,Kentucky,Cardiovascular Diseases,Coronary Heart Disease,,,2.0,8.4,7.3,14.8,16.7,5.3,6.8,6.0,,,4.3,6.2,
2012,Kentucky,Cardiovascular Diseases,Major Cardiovascular Disease,,,4.4,16.2,14.8,27.5,31.0,10.6,13.3,11.9,,,10.4,12.0,24.5
2012,Kentucky,Cardiovascular Diseases,Stroke,,,1.8,5.6,5.5,9.0,10.3,4.2,4.3,4.2,,,3.8,4.3,
2012,Kentucky,Risk Factors,Diabetes,,,3.8,14.3,14.5,21.7,21.9,10.7,10.6,10.7,,,12.3,10.6,10.0
2012,Kentucky,Risk Factors,Obesity,,33.85,31.9,30.4,30.45,29.4,31.049999999999997,33.349999999999994,28.7,31.05,29.299999999999997,,32.7,30.85,30.35
2012,Kentucky,Risk Factors,Physical Inactivity,83.9,,75.9,65.8,66.7,58.0,55.2,68.2,72.5,70.3,67.3,,71.2,70.6,64.1
2012,Kentucky,Risk Factors,Smoking,31.3,,36.7,24.9,28.0,12.2,6.2,26.2,30.7,28.4,23.7,,32.0,28.0,46.5
2012,Louisiana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.3,7.0,6.1,13.1,13.3,4.2,5.5,4.8,,,3.6,5.5,
2012,Louisiana,Cardiovascular Diseases,Coronary Heart Disease,,,1.3,7.2,5.6,14.6,14.7,4.6,5.3,4.9,,,4.4,5.3,4.4
2012,Louisiana,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.6,14.9,12.9,26.5,26.5,9.9,10.8,10.3,4.8,,9.8,10.9,9.8
2012,Louisiana,Cardiovascular Diseases,Stroke,,,1.8,5.7,5.3,9.0,8.7,4.1,3.9,4.0,,,4.5,3.9,
2012,Louisiana,Risk Factors,Diabetes,,,4.8,17.1,17.6,24.6,21.9,12.7,11.8,12.2,8.6,,14.6,11.2,13.8
2012,Louisiana,Risk Factors,Obesity,,34.05,32.3,31.150000000000002,31.45,29.75,30.4,33.75,29.65,31.7,33.7,,32.35,31.35,30.25
2012,Louisiana,Risk Factors,Physical Inactivity,83.3,,72.5,66.6,65.6,63.4,58.4,66.2,74.1,70.0,68.8,,67.0,71.6,68.9
2012,Louisiana,Risk Factors,Smoking,21.2,,31.7,23.5,26.0,12.0,4.6,21.3,28.7,24.9,29.6,,23.2,25.7,26.7
2012,Maine,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.2,6.7,4.5,14.0,17.4,3.5,6.8,5.1,,,,5.1,
2012,Maine,Cardiovascular Diseases,Coronary Heart Disease,,,,6.7,4.7,14.3,17.1,3.6,6.7,5.1,,,,5.1,
2012,Maine,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.5,12.0,8.7,24.0,29.1,7.6,11.2,9.4,,,,9.3,14.5
2012,Maine,Cardiovascular Diseases,Stroke,,,1.3,3.7,2.5,7.4,9.1,3.1,2.8,2.9,,,,2.8,
2012,Maine,Risk Factors,Diabetes,,,3.9,12.3,10.9,19.8,20.4,9.4,9.9,9.7,,,,9.5,16.2
2012,Maine,Risk Factors,Obesity,,36.75,31.700000000000003,30.450000000000003,30.9,29.2,29.9,34.0,28.45,31.25,31.95,,30.4,31.25,32.55
2012,Maine,Risk Factors,Physical Inactivity,86.8,,83.5,76.5,79.2,69.0,65.1,79.1,79.0,79.1,68.0,,75.1,79.4,69.6
2012,Maine,Risk Factors,Smoking,26.5,,28.1,17.5,19.7,7.7,4.2,17.8,23.1,20.3,,,38.4,20.1,39.5
2012,Maryland,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.2,4.0,12.0,17.3,2.7,5.0,3.8,,,2.9,4.8,
2012,Maryland,Cardiovascular Diseases,Coronary Heart Disease,,,0.4,5.6,4.2,13.4,15.7,3.0,5.2,4.0,,,2.7,5.2,
2012,Maryland,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.7,10.4,7.9,23.3,28.8,6.6,8.7,7.6,3.2,,7.0,8.8,12.7
2012,Maryland,Cardiovascular Diseases,Stroke,,,,3.4,2.6,7.2,9.7,3.1,2.0,2.6,,,3.5,2.5,
2012,Maryland,Risk Factors,Diabetes,,,2.9,14.0,14.0,23.2,22.2,10.3,10.1,10.2,7.0,6.2,13.4,9.3,12.9
2012,Maryland,Risk Factors,Nutrition,92.5,,84.7,85.3,85.4,85.7,86.0,83.0,89.6,86.1,84.2,83.5,87.0,86.3,78.2
2012,Maryland,Risk Factors,Obesity,,34.85,31.299999999999997,30.15,30.549999999999997,28.75,29.05,33.65,28.0,30.85,28.95,34.0,32.0,30.299999999999997,27.95
2012,Maryland,Risk Factors,Physical Inactivity,81.0,,81.1,75.2,76.8,66.8,62.2,74.3,80.0,77.1,68.5,79.4,75.1,79.1,78.1
2012,Maryland,Risk Factors,Smoking,14.4,,19.4,15.2,17.4,9.0,6.4,15.0,17.6,16.2,10.1,,16.9,17.7,18.0
2012,Massachusetts,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.6,5.4,3.8,12.0,14.2,2.6,5.3,3.9,3.0,,4.2,4.0,3.8
2012,Massachusetts,Cardiovascular Diseases,Coronary Heart Disease,,,0.7,5.5,3.7,12.9,15.0,2.6,5.5,3.9,3.5,,2.9,4.2,4.2
2012,Massachusetts,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.5,9.8,7.1,21.5,25.8,5.3,9.1,7.1,6.1,3.0,6.6,7.4,9.6
2012,Massachusetts,Cardiovascular Diseases,Stroke,,,0.6,2.8,1.9,6.4,8.2,1.9,2.2,2.1,1.7,,1.8,2.1,
2012,Massachusetts,Risk Factors,Diabetes,,,3.4,11.1,10.0,19.0,17.9,7.9,8.9,8.4,10.4,4.8,11.1,8.0,12.5
2012,Massachusetts,Risk Factors,Obesity,,34.45,31.15,30.15,30.4,29.150000000000002,29.35,34.45,27.0,30.8,29.65,34.55,31.0,30.7,29.4
2012,Massachusetts,Risk Factors,Physical Inactivity,87.5,,82.8,78.1,79.6,71.8,67.8,78.9,81.7,80.2,65.6,76.7,73.3,83.0,72.2
2012,Massachusetts,Risk Factors,Smoking,17.7,,20.9,14.6,16.3,8.4,5.6,15.0,18.2,16.5,16.9,8.1,18.5,16.6,26.6
2012,Median of all states,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),0.2,,1.0,6.3,4.7,12.5,15.2,3.1,5.9,4.5,2.7,0.9,4.1,4.9,6.2
2012,Median of all states,Cardiovascular Diseases,Coronary Heart Disease,0.2,,0.8,6.0,4.7,12.6,14.6,3.3,5.4,4.3,2.3,0.9,3.7,5.0,4.4
2012,Median of all states,Cardiovascular Diseases,Major Cardiovascular Disease,0.8,,2.5,11.4,8.9,23.1,27.8,7.0,9.9,8.4,5.2,2.3,8.1,9.2,11.0
2012,Median of all states,Cardiovascular Diseases,Stroke,0.3,,1.0,3.9,2.9,7.6,9.7,2.9,2.9,2.9,1.8,0.7,3.5,3.0,4.0
2012,Median of all states,Risk Factors,Diabetes,1.1,,3.8,13.1,12.6,20.6,20.0,9.2,10.3,9.7,9.2,3.9,13.4,9.3,12.7
2012,Median of all states,Risk Factors,Nutrition,88.5,,84.7,87.7,87.1,88.3,87.1,83.7,89.7,86.5,84.2,82.6,87.0,87.5,83.3
2012,Median of all states,Risk Factors,Obesity,,34.4,30.8,30.0,30.55,29.25,29.299999999999997,33.55,27.6,30.4,30.200000000000003,32.85,31.6,30.5,30.35
2012,Median of all states,Risk Factors,Physical Inactivity,86.6,,81.1,74.5,76.0,68.0,63.3,76.0,79.2,77.2,71.6,80.4,72.4,79.1,73.9
2012,Median of all states,Risk Factors,Smoking,21.3,,24.2,17.7,20.4,8.8,5.1,17.5,21.7,19.7,18.6,9.4,22.4,19.3,30.0
2012,Michigan,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.1,7.2,6.1,13.9,16.1,3.4,7.2,5.2,,,5.8,5.3,
2012,Michigan,Cardiovascular Diseases,Coronary Heart Disease,,,,7.1,5.7,14.7,16.2,3.7,6.6,5.1,,,4.4,5.3,9.7
2012,Michigan,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.5,13.4,10.9,25.9,29.6,8.0,11.7,9.8,7.3,,12.0,9.6,13.3
2012,Michigan,Cardiovascular Diseases,Stroke,,,1.0,4.7,4.1,8.1,9.3,3.5,3.5,3.5,,,5.2,3.2,6.3
2012,Michigan,Risk Factors,Diabetes,,,3.8,13.8,13.4,21.4,18.7,9.5,11.5,10.4,14.0,,13.9,9.7,13.9
2012,Michigan,Risk Factors,Obesity,,35.45,32.65,30.9,31.25,28.55,28.85,33.7,29.35,31.5,32.45,37.9,33.7,31.0,32.6
2012,Michigan,Risk Factors,Physical Inactivity,84.5,,79.3,74.5,75.1,70.2,66.6,75.0,78.5,76.7,70.4,83.7,66.4,78.8,75.9
2012,Michigan,Risk Factors,Smoking,24.9,,30.0,21.0,25.5,7.7,3.5,22.9,23.8,23.4,27.8,,26.4,22.5,39.8
2012,Minnesota,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.1,5.3,4.2,11.1,14.9,2.5,5.3,3.9,,,,4.1,
2012,Minnesota,Cardiovascular Diseases,Coronary Heart Disease,,,,4.9,3.8,11.1,13.3,2.4,4.6,3.5,,,,3.6,
2012,Minnesota,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.0,9.4,7.4,19.5,23.7,5.3,8.6,6.9,,,5.8,7.2,6.0
2012,Minnesota,Cardiovascular Diseases,Stroke,,,0.9,3.2,2.2,6.9,8.0,2.1,2.7,2.4,,,,2.3,
2012,Minnesota,Risk Factors,Diabetes,,,2.6,9.9,8.8,17.4,18.3,6.7,8.0,7.3,11.4,,5.1,7.1,12.2
2012,Minnesota,Risk Factors,Obesity,,33.45,31.15,29.55,29.6,29.15,29.3,33.6,27.3,30.4,29.85,50.7,30.65,30.35,31.05
2012,Minnesota,Risk Factors,Physical Inactivity,90.0,,85.7,80.5,81.7,72.4,66.6,81.6,83.2,82.4,75.2,84.5,68.0,83.7,77.6
2012,Minnesota,Risk Factors,Smoking,20.6,,24.2,16.5,18.3,8.8,5.6,16.0,21.7,18.8,18.7,,29.5,18.1,30.5
2012,Mississippi,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.7,7.4,7.0,13.6,14.0,3.7,7.3,5.4,,,4.3,5.9,
2012,Mississippi,Cardiovascular Diseases,Coronary Heart Disease,,,1.9,7.0,6.8,11.9,12.2,4.8,5.4,5.1,,,4.0,5.6,
2012,Mississippi,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.9,14.9,14.5,25.2,27.0,9.9,12.1,10.9,27.4,,9.2,11.5,
2012,Mississippi,Cardiovascular Diseases,Stroke,,,1.4,5.9,5.9,9.9,11.2,4.4,4.2,4.3,,,4.1,4.2,
2012,Mississippi,Risk Factors,Diabetes,,,6.2,17.3,16.9,25.0,21.7,13.0,12.1,12.5,,,14.6,11.2,
2012,Mississippi,Risk Factors,Obesity,,34.4,33.7,30.700000000000003,29.95,30.0,29.450000000000003,34.4,28.95,31.75,28.7,,33.0,31.15,28.700000000000003
2012,Mississippi,Risk Factors,Physical Inactivity,82.0,,72.3,64.8,64.7,61.8,59.0,66.2,72.4,69.2,48.9,,65.7,71.7,72.4
2012,Mississippi,Risk Factors,Smoking,23.8,,28.4,22.2,27.4,9.6,5.1,20.9,27.3,24.0,26.6,,22.4,24.9,30.9
2012,Missouri,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.6,6.8,5.6,12.8,14.5,3.8,6.3,5.0,,,4.3,5.2,
2012,Missouri,Cardiovascular Diseases,Coronary Heart Disease,,,,6.8,5.9,12.6,15.1,3.9,5.9,4.9,,,3.5,5.2,
2012,Missouri,Cardiovascular Diseases,Major Cardiovascular Disease,,,3.2,13.2,10.9,23.7,29.9,8.5,10.7,9.6,,,9.6,9.7,
2012,Missouri,Cardiovascular Diseases,Stroke,,,,5.0,4.4,8.7,12.7,3.9,3.2,3.5,,,4.2,3.4,
2012,Missouri,Risk Factors,Diabetes,,,3.4,14.5,14.4,22.8,22.3,10.0,11.3,10.7,12.8,,13.8,10.3,
2012,Missouri,Risk Factors,Obesity,,35.05,30.9,30.200000000000003,30.549999999999997,29.05,29.65,33.35,28.1,30.75,32.15,57.7,31.700000000000003,30.55,27.25
2012,Missouri,Risk Factors,Physical Inactivity,87.2,,80.3,71.7,71.1,66.3,62.1,72.3,78.4,75.3,66.8,,70.2,76.2,72.2
2012,Missouri,Risk Factors,Smoking,23.4,,30.0,21.9,25.5,11.7,6.0,21.9,26.2,24.0,20.5,,22.6,24.3,45.5
2012,Montana,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.0,6.2,3.7,13.7,17.9,3.0,6.0,4.5,,,,4.5,5.8
2012,Montana,Cardiovascular Diseases,Coronary Heart Disease,,,,5.3,3.5,11.7,12.3,2.8,4.8,3.8,,,,3.8,4.5
2012,Montana,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.2,11.1,7.1,24.0,29.6,6.5,10.3,8.4,,,,8.1,11.2
2012,Montana,Cardiovascular Diseases,Stroke,,,1.4,3.9,2.8,7.6,10.4,2.8,3.4,3.1,,,,2.8,6.1
2012,Montana,Risk Factors,Diabetes,,,1.7,9.7,9.5,15.3,16.9,6.7,7.8,7.2,,,,6.8,13.5
2012,Montana,Risk Factors,Obesity,,31.849999999999998,31.4,30.1,30.650000000000002,28.5,29.049999999999997,34.0,27.25,30.549999999999997,30.5,41.9,,30.45,32.1
2012,Montana,Risk Factors,Physical Inactivity,87.9,,83.9,76.9,78.8,68.8,61.9,80.6,78.3,79.4,77.7,,,79.7,76.0
2012,Montana,Risk Factors,Smoking,26.0,,24.2,17.2,20.6,7.8,4.5,18.9,20.6,19.7,21.2,,,18.3,40.1
2012,Nebraska,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.6,5.7,4.5,12.2,14.2,2.9,5.3,4.1,2.1,,4.3,4.3,
2012,Nebraska,Cardiovascular Diseases,Coronary Heart Disease,,,0.6,5.5,4.3,11.7,12.8,2.9,4.9,3.9,2.0,,3.3,4.2,
2012,Nebraska,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.7,10.6,8.3,22.1,25.8,6.1,9.3,7.7,5.2,,6.4,8.1,10.4
2012,Nebraska,Cardiovascular Diseases,Stroke,,,0.7,3.3,2.6,6.5,8.2,2.2,2.7,2.4,,,2.6,2.4,
2012,Nebraska,Risk Factors,Diabetes,,,3.1,10.9,10.8,17.0,16.1,7.8,8.3,8.1,7.0,,10.1,8.1,10.6
2012,Nebraska,Risk Factors,Obesity,,35.05,31.05,30.1,30.8,28.25,27.75,33.95,27.65,30.8,29.5,57.7,30.4,30.85,29.700000000000003
2012,Nebraska,Risk Factors,Physical Inactivity,85.5,,84.9,76.1,76.4,68.6,64.4,78.4,79.6,79.0,74.5,80.4,74.8,79.7,74.3
2012,Nebraska,Risk Factors,Smoking,22.6,,24.9,17.3,19.9,8.4,4.5,18.1,21.4,19.7,16.4,,29.8,19.3,41.6
2012,Nevada,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,6.2,5.8,11.9,16.1,3.4,5.6,4.5,2.5,,,5.5,8.3
2012,Nevada,Cardiovascular Diseases,Coronary Heart Disease,,,,6.0,5.7,11.1,12.9,3.7,4.7,4.2,3.1,,,4.8,
2012,Nevada,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.6,11.8,11.5,21.2,28.6,7.9,9.3,8.6,5.7,,12.0,9.7,11.4
2012,Nevada,Cardiovascular Diseases,Stroke,,,,3.9,4.3,6.7,9.3,3.3,2.7,3.0,1.8,,,3.1,
2012,Nevada,Risk Factors,Diabetes,,,3.9,12.3,11.8,19.8,19.0,8.9,9.0,8.9,8.4,,8.3,8.1,13.3
2012,Nevada,Risk Factors,Obesity,,31.549999999999997,31.65,29.55,28.5,29.8,27.95,33.5,27.05,30.15,27.95,32.0,32.55,30.65,26.95
2012,Nevada,Risk Factors,Physical Inactivity,85.3,,82.5,76.1,77.8,68.3,59.2,76.4,81.1,78.8,74.5,73.6,78.4,81.5,76.1
2012,Nevada,Risk Factors,Smoking,15.4,,17.4,18.5,22.5,14.2,8.8,16.6,20.0,18.3,12.4,,22.9,21.1,23.0
2012,New Hampshire,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.7,4.4,12.3,15.6,2.7,5.9,4.3,,,,4.4,
2012,New Hampshire,Cardiovascular Diseases,Coronary Heart Disease,,,,5.6,3.9,13.0,16.7,3.1,5.4,4.2,,,,4.2,
2012,New Hampshire,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.8,10.1,7.6,21.6,27.4,5.6,9.7,7.6,,,,7.8,7.6
2012,New Hampshire,Cardiovascular Diseases,Stroke,,,,3.1,2.2,6.3,7.5,1.8,2.9,2.3,,,,2.4,
2012,New Hampshire,Risk Factors,Diabetes,,,2.0,12.2,11.5,21.3,19.0,8.0,10.3,9.1,,,,9.3,15.4
2012,New Hampshire,Risk Factors,Obesity,,36.2,33.2,30.75,30.3,29.85,28.6,34.35,28.95,31.6,31.95,71.5,,31.5,35.599999999999994
2012,New Hampshire,Risk Factors,Physical Inactivity,91.7,,82.3,77.2,79.4,70.1,64.4,79.3,80.7,80.0,74.2,,,80.6,72.8
2012,New Hampshire,Risk Factors,Smoking,19.5,,24.1,14.8,16.3,6.9,3.3,14.6,20.1,17.3,,,,17.3,25.8
2012,New Jersey,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,0.7,5.3,3.8,12.0,14.9,2.8,5.0,3.9,3.2,,2.7,4.7,
2012,New Jersey,Cardiovascular Diseases,Coronary Heart Disease,,,0.5,5.5,4.7,11.7,14.5,3.0,5.2,4.1,3.3,,2.6,5.0,
2012,New Jersey,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.6,10.0,8.2,20.6,25.0,6.2,8.8,7.5,5.9,3.1,7.2,8.6,9.6
2012,New Jersey,Cardiovascular Diseases,Stroke,,,0.5,3.0,2.8,5.7,7.0,2.4,2.1,2.3,1.3,,3.6,2.4,
2012,New Jersey,Risk Factors,Diabetes,,,3.1,12.5,11.1,22.2,22.4,8.8,9.9,9.3,9.4,7.3,13.9,8.5,10.5
2012,New Jersey,Risk Factors,Obesity,,34.5,30.299999999999997,29.75,29.85,29.299999999999997,29.85,33.55,27.0,30.299999999999997,28.1,30.2,30.9,30.65,32.15
2012,New Jersey,Risk Factors,Physical Inactivity,84.5,,77.7,72.8,74.8,64.6,59.7,72.8,77.3,75.0,65.8,80.4,72.4,77.7,70.6
2012,New Jersey,Risk Factors,Smoking,21.5,,20.8,15.2,18.0,8.0,5.7,14.7,20.3,17.4,15.9,8.3,23.3,17.9,20.2
2012,New Mexico,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,1.4,6.1,4.5,12.5,17.0,3.1,5.8,4.4,3.7,,,5.4,3.2
2012,New Mexico,Cardiovascular Diseases,Coronary Heart Disease,,,0.9,5.7,4.3,11.7,14.4,3.3,4.8,4.0,3.2,,,5.1,2.7
2012,New Mexico,Cardiovascular Diseases,Major Cardiovascular Disease,,,2.4,10.9,8.7,21.0,27.3,6.7,9.1,7.9,6.4,,,9.8,5.7
2012,New Mexico,Cardiovascular Diseases,Stroke,,,0.8,4.0,3.5,7.3,9.3,2.8,3.0,2.9,2.4,,,3.5,2.8
2012,New Mexico,Risk Factors,Diabetes,,,3.8,14.1,14.7,19.5,20.1,9.8,10.7,10.3,11.6,,,8.0,15.5
2012,New Mexico,Risk Factors,Obesity,,34.9,32.0,29.95,29.85,28.95,29.950000000000003,33.55,28.1,30.849999999999998,29.7,57.7,29.75,31.65,32.0
2012,New Mexico,Risk Factors,Physical Inactivity,86.6,,80.7,75.4,77.2,70.1,64.1,76.0,80.5,78.2,75.3,,71.9,81.0,79.3
2012,New Mexico,Risk Factors,Smoking,18.4,,25.8,17.8,18.8,10.1,5.7,16.8,22.2,19.4,19.3,,22.4,19.7,18.6
2012,New York,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),,,,5.9,5.7,11.0,11.2,2.9,5.5,4.1,3.7,,,4.6,
2012,New York,Cardiovascular Diseases,Coronary Heart Disease,,,,6.5,6.0,12.9,15.8,3.7,5.7,4.6,3.5,,,4.8,
2012,New York,Cardiovascular Diseases,Major Cardiovascular Disease,,,1.5,11.2,9.7,21.7,24.1,7.0,9.0,7.9,7.2,,6.7,8.2,
2012,New York,Cardiovascular Diseases,Stroke,,,,3.8,3.8,5.7,6.5,2.5,2.7,2.6,,,3.0,2.2,
2012,New York,Risk Factors,Diabetes,,,3.7,13.3,12.0,23.4,24.3,8.7,10.8,9.7,11.2,13.2,12.1,8.1,
2012,New York,Risk Factors,Obesity,,34.3,30.2,29.5,28.5,30.200000000000003,32.15,32.65,27.25,30.0,28.5,50.5,29.299999999999997,30.75,26.75
2012,New York,Risk Factors,Physical Inactivity,82.5,,79.1,72.9,73.2,67.4,59.9,72.5,78.4,75.3,63.2,75.7,74.0,79.4,69.9
2012,New York,Risk Factors,Smoking,17.4,,18.4,14.9,18.4,8.1,4.3,13.3,19.6,16.3,15.0,6.5,17.1,18.0,21.0
